SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-22,Container Instances,,790f2be5-f19c-4820-9151-e063d2300f0c,Standard vCPU Duration,BR South,24.000445833777793,0.081,1.944036112536001,Microsoft.ContainerInstance,Microsoft.ContainerInstance/containerGroups,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop,,MS-AZR-0003P,,,,Container Instances,Container Instances,USD,1000 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-datacentrics-poc-brs,US East,2026-02-22,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/vm-host-sql-ip,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-22,Microsoft Defender for Cloud,Servers,0fad698c-40bf-4ee1-a096-565fc6f0cddd,Standard P2 Node,,24,0.02,0.48,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Compute/virtualMachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""Cloud"": ""Azure""}",,,Microsoft Defender for Cloud,Microsoft Def for Servers,USD,100 /Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Intercontinental,2026-02-22,Bandwidth,Inter-Region,43034668-a244-4031-bb4d-be5bcce22c5f,Inter Continent Data Transfer Out - LATAM To Any,Intercontinental,0.001360611058772,0,0,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PlatformType"": ""Oro"",  ""NodeId"": ""3113a4ba-4d86-48d5-964a-54875a3d04b4"",  ""NodeIp"": ""10.37.224.7"",  ""ContainerId"": ""ce06738f-1520-458d-9289-0dbe4d3d7f77"",  ""VmName"": ""vm-tests-microsoft""}",,,Bandwidth,Bd Inter-Rgn,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-22,Container Instances,,d17d1913-7cb6-47c5-af0f-ebdc71b361f8,Standard Memory Duration,BR South,24.000445833777793,0.00889,0.213363963462285,Microsoft.ContainerInstance,Microsoft.ContainerInstance/containerGroups,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop,,MS-AZR-0003P,,,,Container Instances,Container Instances,USD,1000 GB Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-2rdatatel-fortinet,BR South,2026-02-22,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-2rdatatel-fortinet/providers/microsoft.network/publicipaddresses/ip-2rdatatel-ad-1,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-innovation-center-cases-website-hml,BR South,2026-02-21,SQL Database,Single/Elastic Pool General Purpose - Storage,e57a556c-9927-5d7e-bb75-18e047a60554,General Purpose Data Stored - Free,BR South,7.57142857142856,0,0,Microsoft.Sql,Microsoft.Sql/servers,/subscriptions/1C74E770-13FC-4D26-AD3E-6E422377975B/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Sql/servers/srv-db-innovation-center/databases/db-innovation-center,,MS-AZR-0003P,,,,SQL Database,SQL DB Single/Elastic Pool Gen Pur-Storage,USD,1 GB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-21,Container Instances,,790f2be5-f19c-4820-9151-e063d2300f0c,Standard vCPU Duration,BR South,23.99158787816667,0.081,1.9433186181315,Microsoft.ContainerInstance,Microsoft.ContainerInstance/containerGroups,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop,,MS-AZR-0003P,,,,Container Instances,Container Instances,USD,1000 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-21,Microsoft Fabric,Fabric Capacity,1c3226f6-f5ab-53fa-8515-6db527e59d27,Power BI Capacity Usage CU,US East 2,0.001854074074074,0.180000000000001,0.000333733333333,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,Fabric Cap,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-21,Microsoft Fabric,Fabric Capacity,e1310909-960a-58a3-a2f5-f6ab32177d0a,OneLake Read Operations Capacity Usage CU,US East 2,0.000041307098765,0.179999999999838,0.000007435277778,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,Fabric Cap,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,,US East,2026-02-21,GitHub,Enterprise (GHE),bc843f27-e9da-5ee1-b628-2a60bd1a2a1f,Enterprise User,,0.107142855,21,2.249999955,customer-62755317,GitHub/EnterpriseAccount,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317,,MS-AZR-0003P,,,,GitHub,GitHub Enterprise (GHE),USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-datacentrics-poc-brs,US East,2026-02-21,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/vm-host-sql-ip,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-2RDATATEL-FORTINET,BR South,2026-02-21,Storage,Standard SSD Managed Disks,28339581-90e9-4bde-93d2-a61b4f2a0b5e,E10 LRS Disk,BR South,0.035712,17.92,0.63995904,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-1_OsDisk_1_a2ef670fa75244b3a43b2fdd1186fc1b,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-2RDATATEL-FORTINET,BR South,2026-02-21,Storage,Standard SSD Managed Disks,28339581-90e9-4bde-93d2-a61b4f2a0b5e,E10 LRS Disk,BR South,0.035712,17.92,0.63995904,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-2_OsDisk_1_fdf8a0267eae4db0bb923697a262d4da,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Unknown,2026-02-21,Azure DNS,,8f967c58-b144-4bd7-8882-8bf02767c839,Public Zone,,0.032258064516129,0.499999999999997,0.016129032258064,Microsoft.Network,Microsoft.Network/dnsZones,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Network/dnsZones/engtdsynnex.cloud,,MS-AZR-0003P,"{  ""bucketId"": ""5"",  ""zoneId"": ""2287033""}",,,Azure DNS,Azure DNS,USD,2
1c74e770-13fc-4d26-ad3e-6e422377975b,service-tdsynnex-br,BR South,2026-02-21,VPN Gateway,,431b835b-2538-4faa-8763-8202f3fdbbb4,VpnGw1,,24,0.19,4.56,microsoft.network,microsoft.network/virtualnetworkgateways,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/virtualnetworkgateways/vng-innovationcenter,"{""owner"":""administrator""}",MS-AZR-0003P,"{  ""ServiceType"": ""Gateway"",  ""MeteredService"": ""Virtual Network"",  ""MeteredServiceType"": """",  ""ServiceInfo"": """",  ""UsageResource"": ""Compute"",  ""InfoField"": ""vn-tdsynnex-br""}",,,VPN Gateway,VPN Gateway,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,,US East,2026-02-21,GitHub,Copilot,52b57f57-fb19-502a-8559-75de79d57df2,Business User,,0.035714285,19,0.678571415,customer-62755317,GitHub/EnterpriseAccount,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317,,MS-AZR-0003P,,,,GitHub,GitHub Copilot,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-2rdatatel-fortinet,BR South,2026-02-21,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-2rdatatel-fortinet/providers/microsoft.network/publicipaddresses/ip-2rdatatel-ad-2,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-20,Microsoft Fabric,Fabric Capacity,51059141-b848-5ed7-a0d5-36b503c0f67d,OneLake Other Operations Hot Capacity Usage CU,US East 2,0.000773219135802,0.179999999999866,0.000139179444444,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,Fabric Cap,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-20,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,17,0.005,0.085,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-tests-microsoft-ip,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-2RDATATEL-FORTINET,BR South,2026-02-20,Storage,Standard SSD Managed Disks,28339581-90e9-4bde-93d2-a61b4f2a0b5e,E10 LRS Disk,BR South,0.025296,17.92,0.45330432,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-1_OsDisk_1_a2ef670fa75244b3a43b2fdd1186fc1b,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-20,Microsoft Fabric,Fabric Capacity,cadf651e-298b-5e3d-89c4-3c15191d3ac6,OneLake Other Operations Capacity Usage CU,US East 2,0.000223467592593,0.179999999999951,0.000040224166667,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,Fabric Cap,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-20,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.024192,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculatorv2,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East,2026-02-20,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,17,0.005,0.085,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-test-ac1-ip,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,,US East,2026-02-20,GitHub,Copilot,52b57f57-fb19-502a-8559-75de79d57df2,Business User,,0.035714285,19,0.678571415,customer-62755317,GitHub/EnterpriseAccount,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317,,MS-AZR-0003P,,,,GitHub,GitHub Copilot,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-20,Microsoft Fabric,Fabric Capacity,48a15bc2-6e57-5b12-8804-155d4e3fdcea,OneLake Iterative Read Operations Hot Capacity Usage CU,US East 2,0.015590027777778,0.179999999999998,0.002806205,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,Fabric Cap,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-20,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.024192,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/app-cloudpartnerhub-frontend,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,Intercontinental,2026-02-20,Bandwidth,Inter-Region,43034668-a244-4031-bb4d-be5bcce22c5f,Inter Continent Data Transfer Out - LATAM To Any,Intercontinental,0.002363827079535,0,0,microsoft.compute,microsoft.compute/virtualmachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.compute/virtualmachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""PlatformType"": ""Oro"",  ""NodeId"": ""3113a4ba-4d86-48d5-964a-54875a3d04b4"",  ""NodeIp"": ""10.37.224.7"",  ""ContainerId"": ""ce06738f-1520-458d-9289-0dbe4d3d7f77"",  ""VmName"": ""vm-tests-microsoft""}",,,Bandwidth,Bd Inter-Rgn,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,,US East,2026-02-19,GitHub,Copilot,52b57f57-fb19-502a-8559-75de79d57df2,Business User,,0.035714285,19,0.678571415,customer-62755317,GitHub/EnterpriseAccount,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/providers/GitHub/EnterpriseAccount/customer-62755317,,MS-AZR-0003P,,,,GitHub,GitHub Copilot,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-innovation-center-cases-website-hml,Unknown,2026-02-28,Azure DNS,,0b608a26-f611-4232-8192-ce81b6b57194,Private Zone,,0.032258064516129,0.499999999999998,0.016129032258064,Microsoft.Network,Microsoft.Network/privateDnsZones,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/rg-innovation-center-cases-website-hml/providers/Microsoft.Network/privateDnsZones/privatelink.azurewebsites.net,,MS-AZR-0003P,"{  ""bucketId"": ""70d6a51722b446c5a9aabd243756da23"",  ""zoneId"": ""0""}",,,Azure DNS,Azure DNS,USD,2
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-28,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.032256,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/app-cloudpartnerhub-frontend,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,IN South,2026-02-28,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.network/publicipaddresses/vm-india-testac-ip,"{""ms-tdsynnex-br"":""demoentraid""}",MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-2RDATATEL-FORTINET,BR South,2026-02-28,Storage,Standard SSD Managed Disks,28339581-90e9-4bde-93d2-a61b4f2a0b5e,E10 LRS Disk,BR South,0.035712,17.92,0.63995904,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-2RDATATEL-FORTINET/providers/Microsoft.Compute/disks/vm-2rdatatel-ad-2_OsDisk_1_fdf8a0267eae4db0bb923697a262d4da,"{""ms-2rdatatel-fortinet"":""pref-duque-caxias""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,service-tdsynnex-br,BR South,2026-02-28,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/publicipaddresses/vng-public-ip01,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-28,Container Instances,,790f2be5-f19c-4820-9151-e063d2300f0c,Standard vCPU Duration,BR South,23.99983278716667,0.081,1.9439864557605,Microsoft.ContainerInstance,Microsoft.ContainerInstance/containerGroups,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.ContainerInstance/containerGroups/containerjuiceshop,,MS-AZR-0003P,,,,Container Instances,Container Instances,USD,1000 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,rg-datacentrics-poc-brs,US East,2026-02-28,Virtual Network,IP Addresses,9c150bf9-2bad-430e-a53c-c213804f49ef,Standard IPv4 Static Public IP,,24,0.005,0.12,microsoft.network,microsoft.network/publicipaddresses,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/rg-datacentrics-poc-brs/providers/microsoft.network/publicipaddresses/js-client-pip,,MS-AZR-0003P,,,,Virtual Network,IP Address,USD,200 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-28,Microsoft Fabric,OneLake,fce65840-1bc8-5c1c-8c7b-830e074a2b49,OneLake Storage Hot Data Stored,US East 2,0.000406,0.023,0.000009338,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,OneLake,USD,1 TB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,US East,2026-02-28,Storage,Standard SSD Managed Disks,a97f31a2-0fb1-4d64-bb43-a2399dd31f0b,E10 LRS Disk,US East,0.035712,9.600000000000001,0.3428352,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/disks/vm-test-ac1_OsDisk_1_b895f011818f438fbddd020b9a05b4ad,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Storage,Standard SSD Managed Disks,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East,2026-02-27,Microsoft Security Copilot,Microsoft Copilot for Security,88a47fef-ba9b-5789-8c77-a75352595557,Provisioned Security Compute Unit,US East,24,4,96,Microsoft.SecurityCopilot,Microsoft.SecurityCopilot/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.SecurityCopilot/capacities/wokspace-securitycopilot-ICCapacity,,MS-AZR-0003P,,,,Microsoft Security Copilot,Microsoft Security Copilot,USD,10 /Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,BR South,2026-02-27,Azure App Service,Free Plan - Linux,a90aec9f-eecb-42c7-8421-9b96716996dc,F1 App,,0.032256,0,0,microsoft.web,microsoft.web/sites,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/sites/arcpricingcalculatorv2,,MS-AZR-0003P,"{  ""AppServicePlanUri"": ""/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/ms-tdsynnex-br/providers/microsoft.web/serverfarms/asp-azure""}",,,Azure App Service,Azure App Service Free Plan - Linux,USD,1 Hour
1c74e770-13fc-4d26-ad3e-6e422377975b,splunk-tdsynnex-br,BR South,2026-02-27,Bandwidth,Routing Preference: Internet,b44f6c24-1e63-4310-84fd-1e7819190e80,Standard Data Transfer Out,BR South,0.00001,0,0,Microsoft.Storage,Microsoft.Storage/storageAccounts,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/splunk-tdsynnex-br/providers/Microsoft.Storage/storageAccounts/blobsplunkms,"{""Blobsplunk"":""blob""}",MS-AZR-0003P,,,,Bandwidth,Bandwidth - Routing Preference: Internet,USD,100 GB
1c74e770-13fc-4d26-ad3e-6e422377975b,GIGAMON-TDSYNNEX-BR,BR South,2026-02-27,Storage,Standard HDD Managed Disks,bd5a77f6-93be-4dde-8822-be7f8f4df8d8,S4 LRS Disk,BR South,0.035712,3.686400000000001,0.1316487168,Microsoft.Compute,Microsoft.Compute/disks,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/GIGAMON-TDSYNNEX-BR/providers/Microsoft.Compute/disks/linuxtest_disk1_ac5b130197fb45ff80bb441b250b3f27,,MS-AZR-0003P,,,,Storage,Std HDD,USD,1 /Month
1c74e770-13fc-4d26-ad3e-6e422377975b,ms-tdsynnex-br,US East 2,2026-02-27,Microsoft Fabric,OneLake,fce65840-1bc8-5c1c-8c7b-830e074a2b49,OneLake Storage Hot Data Stored,US East 2,0.000408,0.023,0.000009384,Microsoft.Fabric,Microsoft.Fabric/capacities,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/ms-tdsynnex-br/providers/Microsoft.Fabric/capacities/f2msfabricusa,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,,,,Microsoft Fabric,OneLake,USD,1 TB/Month
1c74e770-13fc-4d26-ad3e-6e422377975b,MS-TDSYNNEX-BR,BR South,2026-02-27,Virtual Machines,BS Series,cc44d8d6-484a-41f0-87cd-7e1496651906,B2ms,BR South,15,0.134,2.01,Microsoft.Compute,Microsoft.Compute/virtualMachines,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourceGroups/MS-TDSYNNEX-BR/providers/Microsoft.Compute/virtualMachines/vm-tests-microsoft,"{""ms-tdsynnex-br"":""laboratório""}",MS-AZR-0003P,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Windows Client BYOL"",  ""ServiceType"": ""Standard_B2ms"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 2,  ""ConsumedQuantity"": 1.0}",,Windows Client BYOL,Virtual Machines,BS Series VM,USD,100 Hours
1c74e770-13fc-4d26-ad3e-6e422377975b,service-tdsynnex-br,BR South,2026-02-27,VPN Gateway,,431b835b-2538-4faa-8763-8202f3fdbbb4,VpnGw1,,24,0.19,4.56,microsoft.network,microsoft.network/virtualnetworkgateways,/subscriptions/1c74e770-13fc-4d26-ad3e-6e422377975b/resourcegroups/service-tdsynnex-br/providers/microsoft.network/virtualnetworkgateways/vng-innovationcenter,"{""owner"":""administrator""}",MS-AZR-0003P,"{  ""ServiceType"": ""Gateway"",  ""MeteredService"": ""Virtual Network"",  ""MeteredServiceType"": """",  ""ServiceInfo"": """",  ""UsageResource"": ""Compute"",  ""InfoField"": ""vn-tdsynnex-br""}",,,VPN Gateway,VPN Gateway,USD,100 Hours
